hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,name,email,phone-number,credit_card,random_noise
City Hotel,0.0,169.0,2017.0,August,35.0,30.0,0.0,3.0,2.0,0.0,0.0,BB,BEL,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,28.0,,0.0,Transient,83.1,0.0,0.0,Check-Out,2017-09-02,Jesus Reyes,Jesus.Reyes@yahoo.com,605-026-4171,************3425,-2.051883993292234
City Hotel,1.0,290.0,2015.0,August,32.0,3.0,1.0,1.0,2.0,0.0,0.0,BB,PRT,Groups,TA/TO,0.0,1.0,0.0,A,A,0.0,Non Refund,1.0,,0.0,Contract,62.0,0.0,0.0,Canceled,2015-01-01,Jason Harris,Harris_Jason@xfinity.com,690-284-3493,************8191,0.4109429688866126
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4375154171909385
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4529360906780238
City Hotel,1.0,407.0,2017.0,May,18.0,6.0,2.0,1.0,2.0,0.0,0.0,BB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,Non Refund,229.0,,0.0,Transient,90.0,0.0,0.0,Canceled,2016-04-17,Erin Blackwell,Blackwell_Erin@verizon.com,731-275-8136,************3331,-2.0152793748850653
City Hotel,1.0,391.0,2016.0,July,31.0,27.0,0.0,2.0,2.0,0.0,0.0,BB,PRT,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,Non Refund,1.0,,0.0,Transient,65.0,0.0,0.0,Canceled,2015-12-09,Edward Spencer,Edward.Spencer@mail.com,637-682-0363,************4899,0.2216806016956117
City Hotel,0.0,23.0,2017.0,March,9.0,3.0,2.0,3.0,2.0,0.0,0.0,BB,DEU,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,168.0,,0.0,Transient,68.0,0.0,0.0,Check-Out,2017-03-08,Patricia Lane,Patricia_Lane@gmail.com,308-045-2653,************3297,-0.1635750356801449
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37103327032456
Resort Hotel,0.0,137.0,2016.0,October,44.0,26.0,2.0,5.0,2.0,0.0,0.0,BB,GBR,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,241.0,,0.0,Transient,38.46,0.0,1.0,Check-Out,2016-11-02,Kevin Johnson,Kevin.J@hotmail.com,883-478-8316,************1341,0.7815033052233273
City Hotel,1.0,79.0,2015.0,November,46.0,13.0,0.0,2.0,2.0,0.0,0.0,BB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,Non Refund,60.0,,69.0,Transient,75.0,0.0,0.0,Canceled,2015-11-03,Jamie Ortiz,Jamie.O@verizon.com,986-059-6350,************7769,0.9427223910421708
City Hotel,1.0,275.0,2016.0,April,17.0,17.0,2.0,0.0,2.0,0.0,0.0,HB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,Non Refund,12.0,,0.0,Transient,110.0,0.0,0.0,Canceled,2015-08-04,Mr. Antonio Norton,Mr._N@zoho.com,232-098-4697,************4317,-1.5246002047055818
City Hotel,1.0,139.0,2017.0,June,25.0,21.0,0.0,3.0,3.0,0.0,0.0,HB,FRA,Online TA,TA/TO,0.0,0.0,0.0,E,E,0.0,No Deposit,9.0,,0.0,Transient,196.2,0.0,2.0,Canceled,2017-06-11,Kevin Graves,KevinGraves20@comcast.net,560-117-2099,************4862,1.259524000475929
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8709396648548182
City Hotel,1.0,37.0,2016.0,October,42.0,13.0,0.0,3.0,2.0,0.0,0.0,BB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,56.0,,0.0,Transient-Party,105.0,0.0,0.0,Canceled,2016-09-06,Daniel Webb,Daniel_Webb@att.com,167-443-9130,************9712,0.5859001045865206
City Hotel,0.0,8.0,2017.0,August,34.0,20.0,1.0,0.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,1.0,No Deposit,9.0,,0.0,Transient,150.0,0.0,3.0,Check-Out,2017-08-21,Tracy Diaz,Diaz_Tracy@yahoo.com,866-709-7501,************2220,1.9595761026108152
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.234176924451463
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7112813794989932
Resort Hotel,0.0,327.0,2017.0,July,27.0,5.0,2.0,5.0,2.0,0.0,0.0,BB,IRL,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0.0,Transient,106.24,0.0,2.0,Check-Out,2017-07-12,Tonya Baldwin,TonyaBaldwin@protonmail.com,560-380-3495,************1577,-1.7755376243129266
Resort Hotel,0.0,190.0,2017.0,August,32.0,8.0,2.0,5.0,2.0,0.0,0.0,HB,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,1.0,No Deposit,40.0,,0.0,Contract,134.85,0.0,0.0,Check-Out,2017-08-15,Ronnie Frey,RFrey@outlook.com,601-998-2229,************3283,1.232617848523163
City Hotel,0.0,11.0,2015.0,September,39.0,22.0,0.0,2.0,2.0,0.0,0.0,BB,DNK,Groups,TA/TO,0.0,0.0,0.0,A,D,0.0,No Deposit,74.0,,0.0,Transient-Party,98.0,0.0,0.0,Check-Out,2015-09-24,Jamie Reynolds,JamieReynolds@yandex.com,670-914-1645,************1096,0.4165663509971761
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.208848523450141
City Hotel,1.0,52.0,2017.0,March,10.0,7.0,0.0,4.0,2.0,0.0,0.0,BB,ESP,Direct,Direct,0.0,0.0,0.0,A,A,0.0,No Deposit,14.0,,0.0,Transient,79.2,0.0,0.0,Canceled,2017-01-23,Miranda Chen,Chen.Miranda@mail.com,681-922-8422,************8115,-1.135804378797213
City Hotel,1.0,75.0,2016.0,October,42.0,14.0,2.0,5.0,2.0,1.0,0.0,BB,FRA,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,135.0,0.0,2.0,Canceled,2016-08-16,Mandy Marshall,Mandy_M@outlook.com,404-667-1056,************3875,0.5874427121136625
City Hotel,0.0,253.0,2016.0,September,39.0,19.0,1.0,0.0,2.0,0.0,0.0,BB,DEU,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,9.0,,0.0,Transient-Party,115.2,0.0,2.0,Check-Out,2016-09-20,Tammy Pierce,Tammy_P@att.com,324-097-9414,************4736,1.5178438488886674
City Hotel,0.0,53.0,2017.0,March,13.0,30.0,0.0,3.0,2.0,0.0,0.0,BB,FRA,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,7.0,,0.0,Transient,91.47,0.0,1.0,Check-Out,2017-04-02,Timothy Maldonado,Maldonado_Timothy49@gmail.com,921-675-7209,************5338,0.4645855720559194
Resort Hotel,0.0,0.0,2015.0,November,49.0,30.0,1.0,1.0,1.0,0.0,0.0,BB,PRT,Direct,Direct,1.0,0.0,2.0,A,A,0.0,No Deposit,,,0.0,Transient,38.0,0.0,0.0,Check-Out,2015-12-02,Natasha Leon,Natasha_L@verizon.com,646-016-0058,************7328,-0.4608481573254499
City Hotel,1.0,101.0,2016.0,November,47.0,18.0,0.0,2.0,2.0,0.0,0.0,BB,IRL,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,90.0,0.0,2.0,Canceled,2016-10-10,Michelle Gregory,Gregory.Michelle71@yandex.com,959-604-1909,************6582,0.835266802694891
City Hotel,0.0,116.0,2017.0,March,12.0,24.0,0.0,2.0,2.0,0.0,0.0,BB,FRA,Groups,TA/TO,0.0,0.0,0.0,A,A,1.0,No Deposit,171.0,,0.0,Transient-Party,100.0,0.0,1.0,Check-Out,2017-03-26,Robert Martinez,Robert.Martinez@att.com,690-903-9136,************1864,1.612137010847048
City Hotel,1.0,294.0,2017.0,August,33.0,16.0,2.0,5.0,2.0,1.0,0.0,BB,POL,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,135.39,0.0,2.0,Canceled,2016-12-05,Katie Collier,Katie_Collier96@comcast.net,433-126-7179,************9203,-2.230226551991624
Resort Hotel,0.0,32.0,2016.0,April,17.0,19.0,2.0,5.0,1.0,0.0,0.0,HB,GBR,Groups,Direct,0.0,0.0,0.0,A,A,0.0,No Deposit,273.0,,0.0,Transient-Party,44.36,0.0,0.0,Check-Out,2016-04-26,Wendy Young,WYoung62@aol.com,735-254-0940,************2719,0.5038631552400185
City Hotel,1.0,33.0,2016.0,May,20.0,8.0,2.0,1.0,1.0,0.0,0.0,BB,DEU,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,121.5,0.0,0.0,Canceled,2016-04-23,Andrew Vincent,Vincent_Andrew47@comcast.net,472-862-4067,************2345,-1.3573330496318052
City Hotel,0.0,23.0,2016.0,September,37.0,8.0,0.0,2.0,2.0,0.0,0.0,BB,USA,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,8.0,,0.0,Transient,130.0,0.0,1.0,Check-Out,2016-09-10,Eric Bridges,Bridges.Eric@att.com,581-933-4100,************7955,-0.3848269140281671
City Hotel,1.0,31.0,2017.0,July,29.0,21.0,1.0,2.0,1.0,0.0,0.0,BB,AGO,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,9.0,,0.0,Transient,170.0,0.0,0.0,Canceled,2017-06-22,Joshua Sutton,Joshua.S@outlook.com,204-283-9289,************9376,-0.1523182496911536
Resort Hotel,0.0,28.0,2017.0,March,10.0,11.0,0.0,1.0,2.0,0.0,0.0,BB,ESP,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0.0,Transient,60.0,0.0,1.0,Check-Out,2017-03-12,Carlos Warner,Carlos.Warner@verizon.com,865-760-5742,************3480,-0.2785616121098844
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0384944578389453
Resort Hotel,0.0,2.0,2015.0,December,51.0,17.0,0.0,1.0,1.0,0.0,0.0,BB,PRT,Offline TA/TO,TA/TO,1.0,0.0,1.0,A,A,0.0,No Deposit,314.0,,0.0,Transient,26.0,0.0,0.0,Check-Out,2015-12-18,Christopher Mckee,Mckee_Christopher90@xfinity.com,524-424-0827,************5321,-0.8173911103448367
City Hotel,0.0,1.0,2016.0,April,18.0,29.0,1.0,2.0,2.0,2.0,0.0,BB,ESP,Online TA,TA/TO,0.0,0.0,0.0,F,F,0.0,No Deposit,9.0,,0.0,Transient,211.0,0.0,1.0,Check-Out,2016-05-02,Joshua Suarez,Suarez.Joshua@outlook.com,765-440-9302,************4947,-2.437560021453688
City Hotel,0.0,6.0,2015.0,October,43.0,20.0,0.0,3.0,1.0,0.0,0.0,BB,GBR,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Contract,120.0,0.0,1.0,Check-Out,2015-10-23,Kevin Moore,Moore_Kevin@verizon.com,647-153-9961,************8293,1.1167823731438409
City Hotel,1.0,240.0,2016.0,September,40.0,30.0,0.0,2.0,2.0,0.0,0.0,BB,GBR,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,9.0,,0.0,Transient,140.4,0.0,0.0,Canceled,2016-02-03,Jose Huerta,JHuerta@xfinity.com,406-379-6587,************3977,-1.592988871808611
City Hotel,0.0,45.0,2016.0,March,11.0,10.0,0.0,2.0,2.0,0.0,0.0,SC,BEL,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,71.1,0.0,1.0,Check-Out,2016-03-12,Hannah Salas,HannahSalas86@hotmail.com,631-160-0238,************9730,-0.4084827429641519
City Hotel,0.0,121.0,2016.0,May,21.0,16.0,1.0,2.0,2.0,0.0,0.0,BB,BEL,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,9.0,,0.0,Transient-Party,123.3,1.0,1.0,Check-Out,2016-05-19,Richard Barnett,Richard.Barnett@hotmail.com,930-308-9459,************9643,0.5773321203736744
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0642808260093684
Resort Hotel,1.0,95.0,2015.0,August,34.0,21.0,1.0,2.0,1.0,0.0,1.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0.0,Transient,125.0,0.0,1.0,Canceled,2015-06-22,Cindy Lyons,Cindy.L@verizon.com,915-951-1088,************8185,0.323559642954627
City Hotel,0.0,256.0,2016.0,June,25.0,15.0,0.0,2.0,2.0,0.0,0.0,HB,DEU,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,6.0,,0.0,Transient-Party,115.0,0.0,1.0,Check-Out,2016-06-17,Michael Elliott,Michael_E17@mail.com,111-929-5510,************6884,0.351013356329293
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6748059248487069
City Hotel,1.0,334.0,2015.0,September,38.0,16.0,0.0,2.0,2.0,0.0,0.0,BB,PRT,Groups,TA/TO,0.0,1.0,0.0,A,A,0.0,Non Refund,1.0,,0.0,Transient-Party,62.0,0.0,0.0,Canceled,2015-07-02,Amy Johnston,Amy_J@att.com,120-220-9354,************7848,-0.4146405539341659
City Hotel,0.0,128.0,2016.0,July,28.0,8.0,2.0,3.0,2.0,0.0,0.0,SC,DEU,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,96.05,0.0,2.0,Check-Out,2016-07-13,Richard Scott,Scott_Richard80@protonmail.com,678-145-6570,************2554,-0.5322045612809595
City Hotel,1.0,134.0,2016.0,May,21.0,17.0,0.0,3.0,1.0,0.0,0.0,SC,NLD,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,94.5,0.0,0.0,Canceled,2016-01-05,Mary Lewis,MaryLewis@verizon.com,527-014-3429,************8499,-0.238495726416152
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1750600292205515
City Hotel,0.0,53.0,2016.0,November,46.0,11.0,0.0,2.0,2.0,0.0,0.0,SC,ESP,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,79.2,0.0,2.0,Check-Out,2016-11-13,Matthew Ellison,Matthew_E@att.com,895-932-4381,************3179,-0.319493289495231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0412347262131036
City Hotel,1.0,17.0,2017.0,May,18.0,4.0,1.0,3.0,1.0,0.0,0.0,BB,DEU,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,152.5,0.0,0.0,Canceled,2017-04-18,Jason Howell,Jason.H@verizon.com,302-698-8103,************6310,-1.081546464523431
City Hotel,1.0,28.0,2017.0,May,18.0,4.0,2.0,4.0,2.0,0.0,0.0,BB,AGO,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,152.33,0.0,0.0,Canceled,2017-04-10,Karen Durham,KarenDurham@comcast.net,986-573-8954,************1656,0.3562439617030125
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.552387530455233
City Hotel,0.0,0.0,2016.0,February,9.0,25.0,0.0,1.0,2.0,0.0,0.0,SC,PRT,Direct,Direct,0.0,0.0,0.0,A,A,0.0,No Deposit,,,0.0,Transient,77.0,0.0,0.0,Check-Out,2016-02-26,John Perez,JPerez12@mail.com,302-700-5566,************5694,1.944056193097106
City Hotel,0.0,6.0,2017.0,January,4.0,22.0,1.0,0.0,2.0,0.0,0.0,SC,CHN,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,88.0,0.0,0.0,Check-Out,2017-01-23,Patricia Miller,Patricia.M@att.com,395-912-7995,************9463,1.8045091739050247
City Hotel,1.0,17.0,2016.0,December,53.0,29.0,1.0,3.0,2.0,0.0,0.0,BB,CHE,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,9.0,,0.0,Transient,125.8,0.0,1.0,Canceled,2016-12-19,Jennifer Perez,JenniferPerez29@yahoo.com,839-051-4964,************8444,-1.5044139713413496
City Hotel,1.0,29.0,2017.0,March,12.0,23.0,2.0,3.0,2.0,0.0,0.0,BB,PRT,Direct,Direct,0.0,0.0,0.0,E,E,0.0,No Deposit,,,0.0,Transient,132.3,0.0,2.0,No-Show,2017-03-23,Michael Peterson,Peterson_Michael67@yandex.com,636-912-9910,************8404,-1.962256081755124
City Hotel,0.0,386.0,2016.0,October,44.0,23.0,2.0,0.0,2.0,0.0,0.0,HB,DEU,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,6.0,,0.0,Transient-Party,115.0,0.0,1.0,Check-Out,2016-10-25,Sara Yu,Yu_Sara@xfinity.com,827-205-8896,************7116,-2.2375522598787225
City Hotel,1.0,66.0,2015.0,October,41.0,9.0,1.0,2.0,2.0,0.0,0.0,BB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,21.0,,0.0,Transient-Party,75.0,0.0,0.0,Canceled,2015-08-25,Crystal Hoover,Crystal.H34@zoho.com,143-184-8665,************5861,-0.7666584633500362
City Hotel,0.0,6.0,2015.0,October,41.0,6.0,0.0,4.0,1.0,0.0,0.0,BB,ITA,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Contract,148.5,0.0,1.0,Check-Out,2015-10-10,Laura Barnett,Laura.B47@yandex.com,654-649-6960,************9795,-1.2117542453754202
City Hotel,0.0,123.0,2016.0,October,44.0,28.0,2.0,2.0,2.0,0.0,0.0,BB,DEU,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,85.0,,0.0,Transient,68.0,0.0,0.0,Check-Out,2016-11-01,Robert Shea,Robert.S84@comcast.net,538-467-0481,************3935,-0.0301314142615249
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.83404464259576
City Hotel,1.0,96.0,2016.0,October,44.0,26.0,0.0,2.0,3.0,0.0,0.0,BB,CHN,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,9.0,,0.0,Transient,110.97,0.0,0.0,Canceled,2016-10-01,Matthew Stevenson,Matthew_Stevenson@att.com,191-680-1513,************7403,-0.2050063804424193
City Hotel,1.0,398.0,2016.0,August,33.0,11.0,0.0,2.0,2.0,0.0,0.0,BB,PRT,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,Non Refund,1.0,,0.0,Transient,62.0,0.0,0.0,Canceled,2015-10-21,Kelly Palmer,Kelly.Palmer@mail.com,354-158-0322,************7655,-0.2705025293931102
City Hotel,0.0,72.0,2015.0,October,44.0,28.0,0.0,3.0,2.0,0.0,0.0,BB,ISR,Groups,TA/TO,0.0,0.0,0.0,A,D,0.0,No Deposit,37.0,,58.0,Transient-Party,85.67,0.0,0.0,Check-Out,2015-10-31,Nancy English,Nancy_E@mail.com,148-356-8803,************6457,0.8618741964060845
City Hotel,1.0,33.0,2016.0,April,17.0,18.0,1.0,4.0,2.0,0.0,0.0,SC,ARE,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,90.54,0.0,0.0,Canceled,2016-04-05,Robert Moore,Moore_Robert12@comcast.net,878-315-9289,************4960,0.7830206006895603
City Hotel,1.0,133.0,2016.0,August,34.0,20.0,0.0,1.0,2.0,0.0,0.0,SC,DEU,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,94.5,0.0,0.0,Canceled,2016-08-19,Rachael Hood,RachaelHood@xfinity.com,620-683-9447,************8400,-0.575903945670714
Resort Hotel,0.0,3.0,2016.0,November,46.0,7.0,1.0,1.0,1.0,0.0,0.0,BB,PRT,Complementary,Corporate,0.0,0.0,0.0,A,C,1.0,No Deposit,,302.0,0.0,Transient,0.0,1.0,1.0,Check-Out,2016-11-09,Cynthia Deleon,Deleon_Cynthia@mail.com,343-948-6383,************2437,0.0551199548426166
City Hotel,1.0,177.0,2016.0,June,23.0,3.0,0.0,2.0,2.0,0.0,0.0,BB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,119.0,,0.0,Transient-Party,100.0,0.0,0.0,Canceled,2016-01-16,Scott Jacobs,ScottJacobs59@comcast.net,896-805-8144,************7489,-0.255399485604279
City Hotel,0.0,98.0,2017.0,May,18.0,5.0,1.0,2.0,2.0,0.0,0.0,BB,IRL,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,9.0,,0.0,Transient,135.0,0.0,0.0,Check-Out,2017-05-08,Mike Rodriguez,Mike.R89@comcast.net,942-373-6902,************7408,0.7554462281327882
City Hotel,0.0,220.0,2017.0,March,10.0,10.0,1.0,2.0,2.0,0.0,0.0,BB,DEU,Online TA,TA/TO,0.0,0.0,0.0,A,A,1.0,No Deposit,9.0,,0.0,Transient,99.2,0.0,1.0,Check-Out,2017-03-13,Sharon Hardin,SharonHardin@protonmail.com,496-536-8762,************5858,0.2767088789845983
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.258874183214225
City Hotel,0.0,40.0,2016.0,September,37.0,10.0,1.0,1.0,2.0,0.0,0.0,SC,FRA,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,134.1,0.0,1.0,Check-Out,2016-09-12,Rodney Douglas,Douglas.Rodney@yahoo.com,865-364-5893,************6411,-0.4263035392906188
City Hotel,1.0,16.0,2017.0,July,29.0,21.0,0.0,2.0,1.0,0.0,0.0,BB,ESP,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,129.0,0.0,1.0,Canceled,2017-07-05,Dr. Carmen Tate DVM,DVM_Dr.@hotmail.com,607-947-6096,************4937,-0.9703771916187997
City Hotel,1.0,207.0,2015.0,September,40.0,29.0,0.0,2.0,2.0,0.0,0.0,BB,PRT,Offline TA/TO,TA/TO,0.0,1.0,0.0,A,A,0.0,No Deposit,20.0,,0.0,Transient,48.0,0.0,0.0,Canceled,2015-07-23,Philip Davis,Philip.D29@comcast.net,836-477-1628,************6995,-0.7343243287806396
City Hotel,0.0,5.0,2017.0,February,7.0,18.0,1.0,1.0,2.0,1.0,0.0,BB,PRT,Direct,Direct,0.0,0.0,0.0,A,A,0.0,No Deposit,,,0.0,Transient,9.0,0.0,0.0,Check-Out,2017-02-20,Scott Pope,Scott.P@yahoo.com,718-123-3026,************1503,-0.4527668010278139
City Hotel,0.0,130.0,2016.0,March,13.0,25.0,1.0,2.0,2.0,0.0,0.0,BB,CHE,Online TA,TA/TO,0.0,0.0,0.0,B,B,0.0,No Deposit,9.0,,0.0,Contract,102.58,0.0,0.0,Check-Out,2016-03-28,Molly Brown,Molly_Brown@aol.com,903-980-7815,************4411,-0.7160296259969335
City Hotel,1.0,142.0,2015.0,July,31.0,30.0,0.0,1.0,1.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,1.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient-Party,68.0,0.0,0.0,Canceled,2015-04-05,Alex Hardin,Alex.H@xfinity.com,114-969-4446,************7914,0.568625342767659
City Hotel,0.0,40.0,2015.0,October,41.0,5.0,1.0,1.0,1.0,0.0,0.0,BB,ITA,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,D,1.0,No Deposit,3.0,,40.0,Transient-Party,65.0,0.0,0.0,Check-Out,2015-10-07,Gary Miller,Miller_Gary@protonmail.com,262-434-3213,************6789,-0.1138925887302319
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.847987999091549
Resort Hotel,0.0,236.0,2015.0,August,35.0,28.0,2.0,3.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0.0,Transient,123.6,0.0,1.0,Check-Out,2015-09-02,Rebecca Wise,RebeccaWise22@verizon.com,581-483-3608,************5099,2.5107852736298737
Resort Hotel,1.0,82.0,2016.0,February,7.0,7.0,2.0,0.0,2.0,0.0,0.0,BB,PRT,Groups,TA/TO,1.0,1.0,0.0,A,A,0.0,No Deposit,67.0,,0.0,Transient-Party,86.0,0.0,0.0,Canceled,2015-11-17,Joshua Washington,Washington_Joshua@att.com,139-500-5229,************3787,-0.3279330164612227
Resort Hotel,0.0,102.0,2016.0,September,39.0,19.0,1.0,0.0,2.0,0.0,0.0,BB,DEU,Offline TA/TO,TA/TO,0.0,0.0,0.0,D,E,1.0,No Deposit,251.0,,0.0,Transient,78.0,0.0,0.0,Check-Out,2016-09-20,Taylor Pruitt,Taylor.Pruitt@protonmail.com,106-005-8162,************6789,0.6250197504297624
City Hotel,0.0,17.0,2016.0,November,45.0,3.0,1.0,3.0,1.0,0.0,0.0,SC,GBR,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,7.0,,0.0,Transient,61.52,0.0,1.0,Check-Out,2016-11-07,Nicole Kirby,Kirby_Nicole@yahoo.com,845-854-5362,************9200,-0.5352256563720457
City Hotel,0.0,180.0,2016.0,August,33.0,11.0,1.0,3.0,2.0,1.0,0.0,BB,ITA,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,114.75,0.0,0.0,Check-Out,2016-08-15,Sean Kirk,Sean.Kirk@xfinity.com,892-909-6890,************5113,-0.8961773664682652
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0068128454564151
Resort Hotel,0.0,2.0,2016.0,December,49.0,2.0,0.0,1.0,2.0,0.0,0.0,BB,,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,E,0.0,No Deposit,330.0,,0.0,Transient,34.0,0.0,1.0,Check-Out,2016-12-03,Kristy Thompson,Kristy_T64@verizon.com,341-561-7071,************3743,-1.768535289244041
Resort Hotel,0.0,27.0,2017.0,June,25.0,24.0,1.0,1.0,2.0,0.0,0.0,BB,PRT,Direct,Direct,0.0,0.0,0.0,D,D,1.0,No Deposit,250.0,,0.0,Transient,160.0,0.0,1.0,Check-Out,2017-06-26,Joshua Rowe,JRowe@mail.com,959-119-9324,************6538,-0.5181602218659104
Resort Hotel,1.0,20.0,2016.0,November,46.0,8.0,0.0,3.0,1.0,0.0,0.0,BB,PRT,Direct,Direct,0.0,0.0,0.0,C,C,0.0,No Deposit,250.0,,0.0,Transient,67.5,0.0,0.0,Canceled,2016-10-19,Jamie Townsend,Jamie_Townsend11@comcast.net,215-445-3533,************1427,-0.1380243105046144
City Hotel,0.0,448.0,2017.0,June,24.0,17.0,2.0,1.0,2.0,0.0,0.0,BB,GBR,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,229.0,,0.0,Transient-Party,112.67,0.0,1.0,Check-Out,2017-06-20,Leah Morris,Leah_Morris@xfinity.com,658-720-8302,************7697,0.1225237575299764
